time,trans_err,rot_err
1.304e+02,2.881e-02,1.790e-02
1.324e+02,3.501e-02,1.012e-02
1.347e+02,4.360e-02,-1.050e-02
1.372e+02,4.398e-02,-1.238e-03
1.397e+02,4.302e-02,2.697e-03
1.402e+02,3.859e-02,-6.985e-03
1.408e+02,2.346e-02,-1.241e-02
1.413e+02,2.800e-02,-2.003e-02
1.416e+02,3.888e-02,-1.162e-02
1.422e+02,4.156e-02,4.240e-04
1.444e+02,6.469e-02,-1.057e-03
1.467e+02,5.610e-02,1.110e-03
1.487e+02,5.135e-02,1.921e-03
1.507e+02,6.316e-02,2.440e-03
1.529e+02,7.782e-02,4.366e-03
1.551e+02,7.323e-02,6.032e-03
1.573e+02,6.860e-02,5.566e-03
1.593e+02,7.210e-02,6.107e-04
1.615e+02,7.909e-02,2.828e-03
1.635e+02,9.449e-02,-8.079e-04
1.657e+02,9.399e-02,-1.135e-03
1.679e+02,8.374e-02,2.545e-03
1.699e+02,8.286e-02,2.389e-04
1.719e+02,8.201e-02,2.962e-03
1.739e+02,7.534e-02,1.211e-03
1.759e+02,8.035e-02,5.646e-03
1.781e+02,7.355e-02,4.793e-03
1.801e+02,7.090e-02,4.349e-03
1.823e+02,6.048e-02,1.742e-03
1.843e+02,5.798e-02,1.120e-03
1.863e+02,5.319e-02,-1.636e-03
1.885e+02,4.055e-02,-8.799e-05
1.907e+02,3.594e-02,4.191e-03
1.929e+02,2.842e-02,4.240e-03
1.949e+02,2.878e-02,1.783e-03
1.969e+02,2.572e-02,1.820e-03
1.989e+02,2.710e-02,3.663e-03
2.009e+02,3.358e-02,3.409e-03
2.029e+02,3.334e-02,1.074e-03
2.049e+02,2.911e-02,-1.286e-03
2.069e+02,3.534e-02,2.844e-03
2.089e+02,3.884e-02,-2.464e-04
2.111e+02,4.067e-02,-1.181e-03
2.131e+02,4.050e-02,2.608e-03
2.151e+02,6.107e-02,3.686e-03
2.171e+02,7.069e-02,6.486e-03
2.191e+02,7.632e-02,4.596e-03
2.211e+02,6.710e-02,8.590e-03
2.231e+02,7.192e-02,9.251e-03
2.251e+02,7.655e-02,3.875e-03
2.271e+02,8.157e-02,-6.278e+00
2.291e+02,7.579e-02,2.187e-03
2.311e+02,7.323e-02,1.422e-03
2.333e+02,7.601e-02,5.377e-03
2.355e+02,7.760e-02,4.741e-03
2.377e+02,8.025e-02,8.421e-03
2.399e+02,9.278e-02,4.885e-03
2.421e+02,9.702e-02,2.867e-03
2.443e+02,9.910e-02,-4.163e-04
2.465e+02,9.843e-02,-7.445e-04
2.489e+02,9.626e-02,2.904e-04
2.513e+02,9.634e-02,3.574e-03
2.537e+02,9.168e-02,2.640e-03
2.561e+02,9.237e-02,1.060e-03
2.585e+02,8.719e-02,1.188e-03
2.609e+02,8.680e-02,4.201e-03
2.637e+02,8.207e-02,1.302e-04
2.661e+02,8.254e-02,4.126e-02
2.665e+02,7.870e-02,4.229e-02
2.839e+02,8.499e-02,3.049e-02
2.843e+02,8.536e-02,1.504e-02
2.857e+02,8.893e-02,1.133e-02
2.881e+02,9.224e-02,8.919e-04
2.905e+02,9.983e-02,7.521e-04
2.931e+02,1.007e-01,1.538e-03
2.955e+02,9.948e-02,-1.877e-03
2.979e+02,1.013e-01,8.022e-03
3.003e+02,1.063e-01,9.169e-03
3.027e+02,1.040e-01,1.242e-02
3.051e+02,1.076e-01,1.017e-02
3.073e+02,1.031e-01,1.002e-02
3.093e+02,9.777e-02,7.261e-03
3.115e+02,9.463e-02,6.008e-03
3.135e+02,9.140e-02,3.538e-03
3.155e+02,9.555e-02,5.845e-03
3.175e+02,9.147e-02,1.052e-02
3.197e+02,9.180e-02,5.761e-03
3.219e+02,9.382e-02,4.791e-03
3.239e+02,8.827e-02,1.051e-02
3.259e+02,8.089e-02,1.044e-02
3.281e+02,8.020e-02,9.555e-03
3.301e+02,8.198e-02,6.144e-03
3.323e+02,7.154e-02,6.931e-03
3.345e+02,7.021e-02,2.688e-03
3.367e+02,7.248e-02,3.814e-03
3.387e+02,7.311e-02,3.394e-03
3.409e+02,7.691e-02,4.603e-03
3.429e+02,8.309e-02,6.491e-03
3.451e+02,8.116e-02,4.424e-03
3.471e+02,8.012e-02,4.035e-03
3.491e+02,8.151e-02,6.184e-03
3.511e+02,8.328e-02,6.697e-03
3.531e+02,7.860e-02,4.063e-03
3.553e+02,6.869e-02,5.049e-03
3.575e+02,6.728e-02,3.382e-03
3.595e+02,6.746e-02,2.808e-03
3.617e+02,6.383e-02,3.400e-03
3.639e+02,6.246e-02,1.671e-03
3.661e+02,5.797e-02,3.921e-03
3.681e+02,6.689e-02,-8.835e-04
3.703e+02,6.167e-02,7.540e-03
3.725e+02,5.933e-02,3.770e-03
3.745e+02,6.096e-02,4.272e-03
3.767e+02,5.298e-02,1.239e-03
3.789e+02,5.582e-02,-5.230e-04
3.811e+02,5.566e-02,7.565e-04
3.831e+02,5.302e-02,3.774e-03
3.853e+02,5.538e-02,3.248e-03
3.873e+02,4.744e-02,4.862e-03
3.895e+02,4.270e-02,3.178e-03
3.915e+02,4.527e-02,4.019e-03
3.937e+02,5.448e-02,1.058e-03
3.959e+02,5.142e-02,5.178e-04
3.979e+02,5.480e-02,1.116e-04
4.001e+02,5.353e-02,-9.201e-04
4.021e+02,5.693e-02,7.537e-04
4.041e+02,6.069e-02,-6.290e-04
4.061e+02,6.454e-02,-5.488e-04
4.083e+02,7.136e-02,-7.869e-04
4.103e+02,6.978e-02,1.200e-03
4.123e+02,6.252e-02,5.792e-03
4.143e+02,6.395e-02,4.577e-03
4.163e+02,5.819e-02,3.878e-03
4.183e+02,6.316e-02,1.410e-03
4.203e+02,6.563e-02,3.366e-03
4.225e+02,7.165e-02,7.166e-04
4.245e+02,7.250e-02,2.066e-03
4.267e+02,8.031e-02,4.273e-03
4.287e+02,7.897e-02,2.082e-03
4.309e+02,7.868e-02,6.328e-03
4.331e+02,8.052e-02,5.814e-03
4.353e+02,7.675e-02,6.667e-03
4.379e+02,7.411e-02,6.149e-03
4.393e+02,7.064e-02,6.063e-04
